epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,546.121,0.88155,0.71218,1.49397,0.99237,0.88889,0.97369,0.68183,1.05028,0.67062,1.87899,0.00106958,0.00106958,0.00106958
364,547.6,1.0008,0.69165,1.5714,0.91651,0.96044,0.9806,0.70598,0.99932,0.52227,1.86329,0.00106793,0.00106793,0.00106793
365,548.995,1.09132,0.80893,1.67464,0.93066,0.96675,0.97754,0.70098,0.97101,0.55429,1.92436,0.00106628,0.00106628,0.00106628
366,550.352,0.87467,0.62536,1.4864,0.92396,0.96689,0.98029,0.69009,1.0238,0.60306,2.02458,0.00106463,0.00106463,0.00106463
367,551.756,0.77953,0.54084,1.39219,0.90327,0.96842,0.98081,0.74181,0.95081,0.54335,1.89381,0.00106298,0.00106298,0.00106298
368,553.256,1.00331,0.60455,1.54841,0.92753,0.97057,0.96567,0.70518,1.06524,0.76007,1.86585,0.00106133,0.00106133,0.00106133
369,554.684,0.8844,0.62054,1.51544,0.90271,0.92718,0.94251,0.68457,1.03366,0.83376,1.80318,0.00105968,0.00105968,0.00105968
370,556.084,0.95659,0.85141,1.60699,0.92372,0.86111,0.93092,0.67874,0.89639,0.79824,1.66354,0.00105803,0.00105803,0.00105803
371,557.547,0.89191,0.61862,1.49661,0.94077,0.88601,0.94471,0.67228,0.88328,0.61353,1.67957,0.00105638,0.00105638,0.00105638
372,559.008,0.88378,0.58251,1.51684,0.88079,0.97222,0.97655,0.67966,1.00197,0.53972,1.79189,0.00105473,0.00105473,0.00105473
373,560.491,0.84313,0.54388,1.47293,0.97539,0.91667,0.9734,0.70792,0.92171,0.53908,1.66522,0.00105308,0.00105308,0.00105308
374,561.856,0.96762,0.61333,1.61689,0.8889,0.92798,0.94056,0.72091,0.98107,0.57531,1.74384,0.00105143,0.00105143,0.00105143
375,563.288,0.86095,0.57053,1.44827,0.92905,0.88112,0.93411,0.72094,0.92013,0.64537,1.64006,0.00104978,0.00104978,0.00104978
376,564.706,0.88188,0.64192,1.47565,0.92266,0.90371,0.94796,0.69301,0.94076,0.60877,1.67005,0.00104813,0.00104813,0.00104813
377,566.046,0.78622,0.53349,1.40504,0.93667,0.93601,0.9555,0.65651,1.18109,0.57079,2.12248,0.00104648,0.00104648,0.00104648
378,567.397,0.91596,0.62891,1.51579,0.86737,0.9896,0.95894,0.65103,1.13962,0.5588,2.11397,0.00104483,0.00104483,0.00104483
379,568.719,0.99476,0.98667,1.65653,0.97053,0.9093,0.95861,0.70428,0.97757,0.51763,1.85308,0.00104318,0.00104318,0.00104318
380,570.07,0.98539,0.65388,1.59057,0.92993,0.97222,0.98033,0.74175,0.83004,0.46504,1.63359,0.00104152,0.00104152,0.00104152
381,571.461,0.87048,0.57508,1.49945,0.92963,1,0.98944,0.7526,0.86174,0.49003,1.63786,0.00103987,0.00103987,0.00103987
382,572.797,0.93752,0.63536,1.51137,0.89627,0.99625,0.98259,0.73982,0.82994,0.47785,1.63894,0.00103822,0.00103822,0.00103822
383,574.283,0.89743,0.63252,1.51959,0.83698,0.97653,0.96993,0.71044,0.8486,0.5977,1.61168,0.00103657,0.00103657,0.00103657
384,575.689,1.00284,0.6223,1.59646,0.89752,0.91667,0.97725,0.69685,0.82061,0.54825,1.55522,0.00103492,0.00103492,0.00103492
385,577.033,0.9347,0.61493,1.52084,0.85394,0.99414,0.97412,0.70499,0.8046,0.53213,1.56911,0.00103327,0.00103327,0.00103327
386,578.43,0.75963,0.84403,1.31177,0.93938,0.87309,0.96492,0.698,0.9246,0.54719,1.68584,0.00103162,0.00103162,0.00103162
387,579.943,0.97213,0.65941,1.61913,0.9155,0.83333,0.94707,0.70315,0.93762,0.55078,1.69228,0.00102997,0.00102997,0.00102997
388,581.361,0.91695,0.64519,1.51724,0.88732,0.94553,0.97605,0.70931,0.922,0.58152,1.71352,0.00102832,0.00102832,0.00102832
389,582.671,0.84692,0.58858,1.46636,0.95462,0.97725,0.98789,0.71427,1.00214,0.65328,1.91355,0.00102667,0.00102667,0.00102667
390,584.051,0.87871,0.64914,1.50265,0.92204,0.94444,0.97725,0.66623,1.06254,0.74741,2.00112,0.00102502,0.00102502,0.00102502
391,585.433,0.86587,0.58504,1.49087,0.8865,0.94444,0.96304,0.67568,0.91989,0.72805,1.7763,0.00102337,0.00102337,0.00102337
392,586.817,0.94064,0.59012,1.52269,0.91996,0.88889,0.95101,0.67334,0.88904,0.62116,1.69246,0.00102172,0.00102172,0.00102172
393,588.285,0.90302,0.60371,1.49633,0.8908,0.88889,0.95357,0.68005,0.85834,0.58701,1.66732,0.00102007,0.00102007,0.00102007
394,589.721,0.85744,0.6185,1.47946,0.86407,0.88037,0.93859,0.66684,0.99102,0.64254,1.89302,0.00101842,0.00101842,0.00101842
395,591.021,0.91068,0.61735,1.5445,0.90606,0.8714,0.95151,0.70017,0.9307,0.58132,1.8275,0.00101677,0.00101677,0.00101677
396,592.567,0.82547,0.54323,1.45058,0.91292,0.97222,0.96933,0.70682,0.98974,0.56509,1.89505,0.00101512,0.00101512,0.00101512
397,593.953,0.83756,0.56668,1.39553,0.89437,0.9936,0.97538,0.71853,0.90477,0.54784,1.74407,0.00101347,0.00101347,0.00101347
398,595.439,0.77514,0.50917,1.4229,0.96334,0.91667,0.97257,0.72868,0.82903,0.48869,1.61182,0.00101182,0.00101182,0.00101182
399,596.756,0.80891,0.56347,1.4537,0.93389,0.91667,0.96951,0.71509,0.92079,0.5328,1.73389,0.00101017,0.00101017,0.00101017
400,598.133,0.87246,0.56738,1.47861,0.82275,1,0.95707,0.67077,1.11853,0.61272,2.02773,0.00100852,0.00100852,0.00100852
401,599.453,0.80771,0.76464,1.45653,0.91176,0.83161,0.95271,0.66928,1.01738,0.65663,1.90942,0.00100687,0.00100687,0.00100687
402,600.86,0.85141,0.56882,1.46261,0.91931,0.86111,0.95411,0.67421,1.02954,0.67879,1.91755,0.00100522,0.00100522,0.00100522
403,602.45,0.81325,0.55843,1.42314,0.90681,0.83333,0.9572,0.67518,1.0904,0.65671,2.00029,0.00100357,0.00100357,0.00100357
404,603.839,0.81176,0.54736,1.43336,0.78353,0.96316,0.92658,0.68081,0.93844,0.55381,1.75235,0.00100192,0.00100192,0.00100192
405,605.187,0.86693,0.5638,1.48471,0.86898,0.9388,0.96183,0.71988,0.8954,0.55214,1.66623,0.00100027,0.00100027,0.00100027
406,606.642,0.802,0.51536,1.42828,0.90322,0.93309,0.97579,0.6938,1.02373,0.60031,1.85333,0.000998616,0.000998616,0.000998616
407,607.896,0.98937,0.74794,1.60257,0.87838,0.97222,0.97476,0.66918,0.99224,0.61764,1.91193,0.000996966,0.000996966,0.000996966
408,609.367,0.93802,0.64414,1.60377,0.86291,0.94444,0.97543,0.6583,0.97775,0.63708,1.90345,0.000995316,0.000995316,0.000995316
409,610.64,0.99781,0.67944,1.60848,0.9322,0.87932,0.92069,0.61549,1.07296,0.69637,1.95687,0.000993665,0.000993665,0.000993665
410,612.001,0.90438,0.56231,1.51455,0.92301,0.78621,0.87328,0.61599,1.04683,0.69225,1.90678,0.000992015,0.000992015,0.000992015
411,613.332,0.8694,0.57998,1.49732,0.81076,0.86111,0.91388,0.65864,0.9971,0.65516,1.84526,0.000990365,0.000990365,0.000990365
412,614.786,0.79574,0.55238,1.44637,0.76904,0.91667,0.91103,0.63862,1.01516,0.66345,1.8961,0.000988714,0.000988714,0.000988714
413,616.269,0.7928,0.5475,1.43311,0.89183,0.87434,0.89359,0.6354,1.07689,0.79797,1.96204,0.000987064,0.000987064,0.000987064
414,617.687,1.00718,0.75923,1.61772,0.91466,0.88152,0.94343,0.66841,0.95277,0.59164,1.82597,0.000985414,0.000985414,0.000985414
415,618.926,0.89932,0.57814,1.47984,0.92306,0.96771,0.96714,0.72996,0.90051,0.51965,1.73322,0.000983763,0.000983763,0.000983763
416,620.286,0.8394,0.54551,1.51754,0.89506,0.96131,0.96717,0.6938,0.98594,0.49723,1.87561,0.000982113,0.000982113,0.000982113
417,621.642,0.8366,0.55011,1.47685,0.86967,0.95999,0.95934,0.66248,1.03029,0.51934,1.91635,0.000980463,0.000980463,0.000980463
418,623.123,0.83765,0.55579,1.43604,0.92207,0.90863,0.96475,0.69137,1.05583,0.55921,1.9542,0.000978812,0.000978812,0.000978812
419,624.504,0.79796,0.52645,1.4555,0.89824,0.95686,0.9689,0.72137,0.90767,0.53986,1.73114,0.000977162,0.000977162,0.000977162
420,625.937,0.88985,0.57489,1.45956,0.85069,0.94526,0.95283,0.7198,0.78011,0.46825,1.5447,0.000975512,0.000975512,0.000975512
421,627.327,0.91171,0.57996,1.52894,0.89782,0.96729,0.96817,0.71929,0.81895,0.47562,1.59927,0.000973861,0.000973861,0.000973861
422,628.735,0.80069,0.56097,1.45052,0.89826,0.86111,0.95037,0.71682,0.85827,0.54304,1.69242,0.000972211,0.000972211,0.000972211
423,630.152,0.89553,0.59174,1.4261,0.91653,0.96867,0.97167,0.66994,1.00971,0.64012,1.83576,0.000970561,0.000970561,0.000970561
424,631.679,0.72435,0.48693,1.3757,0.93694,0.86682,0.95098,0.67469,0.98716,0.68793,1.82263,0.00096891,0.00096891,0.00096891
425,633.139,0.87447,0.5546,1.50505,0.91974,0.94732,0.98234,0.73711,0.97393,0.55122,1.73434,0.00096726,0.00096726,0.00096726
426,634.535,0.82308,0.53699,1.43097,1,0.9378,0.99368,0.69437,1.09854,0.58967,1.96074,0.00096561,0.00096561,0.00096561
427,636.032,0.8421,0.57656,1.42634,0.96924,0.94726,0.99368,0.72944,0.98785,0.51836,1.72304,0.000963959,0.000963959,0.000963959
428,637.384,0.81776,0.50532,1.4607,0.91589,0.97222,0.9635,0.71006,0.92713,0.60224,1.71809,0.000962309,0.000962309,0.000962309
429,638.791,0.93289,0.56024,1.56569,0.94377,0.97222,0.96312,0.69918,0.91876,0.5973,1.73737,0.000960659,0.000960659,0.000960659
430,640.205,0.80317,0.53265,1.43044,0.96387,0.9527,0.97351,0.71446,0.96146,0.53825,1.82667,0.000959008,0.000959008,0.000959008
431,641.559,0.83952,0.53466,1.51572,0.91682,0.97665,0.97563,0.75468,0.86142,0.49208,1.65541,0.000957358,0.000957358,0.000957358
432,643.082,0.74112,0.51847,1.37741,0.96578,1,0.98053,0.73301,0.97666,0.48428,1.78206,0.000955708,0.000955708,0.000955708
433,644.441,0.82121,0.55413,1.44617,0.96834,1,0.98184,0.72948,0.95842,0.47565,1.79182,0.000954057,0.000954057,0.000954057
434,645.836,0.82408,0.55603,1.44232,0.93529,0.96748,0.97346,0.70277,0.93927,0.4958,1.79351,0.000952407,0.000952407,0.000952407
435,647.277,0.78849,0.66133,1.36992,0.95726,0.95139,0.96849,0.70058,1.03253,0.51223,1.93958,0.000950757,0.000950757,0.000950757
436,648.662,0.88521,0.52235,1.4779,0.96472,0.94444,0.96726,0.67791,1.05245,0.51521,2.01074,0.000949106,0.000949106,0.000949106
437,650.012,0.77271,0.51347,1.40669,0.95263,0.97222,0.97598,0.70134,1.00716,0.51142,1.88447,0.000947456,0.000947456,0.000947456
438,651.354,0.78505,0.60495,1.42315,0.95488,0.97222,0.97888,0.7046,1.00922,0.515,1.83983,0.000945806,0.000945806,0.000945806
439,652.722,0.87614,0.54108,1.50522,0.91809,0.96358,0.95535,0.69727,0.99346,0.55932,1.83091,0.000944155,0.000944155,0.000944155
440,654.077,0.88817,0.581,1.49435,0.95954,0.90596,0.96121,0.67516,1.00812,0.56016,1.90167,0.000942505,0.000942505,0.000942505
441,655.555,1.12798,0.92391,1.73243,0.86734,0.95271,0.95421,0.70061,0.92738,0.52003,1.8086,0.000940855,0.000940855,0.000940855
442,656.851,0.899,0.5594,1.51794,0.8899,0.94264,0.9588,0.71076,0.8722,0.48549,1.73177,0.000939204,0.000939204,0.000939204
443,658.216,0.82925,0.53927,1.50113,0.96695,0.9298,0.97089,0.71767,0.98814,0.504,1.85491,0.000937554,0.000937554,0.000937554
444,659.638,0.77034,0.49327,1.40109,0.92168,0.96647,0.97611,0.70813,1.01554,0.5192,1.86414,0.000935904,0.000935904,0.000935904
445,661.083,0.70869,0.76941,1.2503,0.92031,0.97204,0.96393,0.69065,1.08915,0.61124,1.99155,0.000934253,0.000934253,0.000934253
446,662.356,0.79174,0.54074,1.40987,0.82888,0.982,0.956,0.68988,1.04289,0.62553,1.98751,0.000932603,0.000932603,0.000932603
447,663.698,0.91225,0.57444,1.49872,0.86997,0.98881,0.97149,0.69285,0.92072,0.60797,1.86197,0.000930953,0.000930953,0.000930953
448,665.176,0.85985,0.59587,1.46671,0.98928,0.96383,0.99368,0.74176,0.95047,0.53598,1.8474,0.000929302,0.000929302,0.000929302
449,666.515,0.83937,0.58268,1.42609,0.95786,0.92626,0.98695,0.75078,0.91926,0.50724,1.79793,0.000927652,0.000927652,0.000927652
450,667.954,0.9828,0.65518,1.46673,0.91516,0.97017,0.98062,0.75275,0.82604,0.48248,1.66934,0.000926002,0.000926002,0.000926002
451,669.336,0.87821,0.56198,1.5276,0.9382,0.97011,0.97632,0.76153,0.85836,0.45438,1.68158,0.000924352,0.000924352,0.000924352
452,670.789,0.75704,0.55602,1.35839,0.95464,0.83194,0.96026,0.73605,0.90337,0.52806,1.75085,0.000922701,0.000922701,0.000922701
453,672.134,0.89432,0.58297,1.44958,0.91406,0.88032,0.95808,0.71113,0.96932,0.56317,1.87265,0.000921051,0.000921051,0.000921051
454,673.586,0.72331,0.4917,1.43266,0.9054,0.88135,0.93719,0.6805,1.04267,0.56855,2.006,0.000919401,0.000919401,0.000919401
455,674.896,0.76392,0.49658,1.36699,0.90058,0.85429,0.94436,0.66902,1.04345,0.77447,1.87384,0.00091775,0.00091775,0.00091775
456,676.357,0.71047,0.50009,1.35323,0.88886,0.97222,0.97384,0.73291,0.90145,0.54398,1.7281,0.0009161,0.0009161,0.0009161
457,677.72,0.83338,0.52721,1.40684,0.97132,0.92523,0.98845,0.74422,0.89003,0.50669,1.68627,0.00091445,0.00091445,0.00091445
458,679.118,0.81818,0.54897,1.40387,0.91316,0.99509,0.98794,0.76435,0.82482,0.44411,1.61886,0.000912799,0.000912799,0.000912799
459,680.651,0.74401,0.51114,1.40573,0.91928,0.99598,0.98921,0.77493,0.82727,0.48054,1.59787,0.000911149,0.000911149,0.000911149
460,682.102,0.73907,0.53703,1.3927,0.85234,0.98313,0.97709,0.72506,0.98456,0.51216,1.90303,0.000909499,0.000909499,0.000909499
461,683.556,0.91237,0.61164,1.5059,0.92452,0.80556,0.93867,0.67432,1.06663,0.58473,2.07311,0.000907848,0.000907848,0.000907848
462,685.005,0.76504,0.51049,1.36958,0.83622,0.93587,0.95091,0.69789,1.02711,0.54883,1.94094,0.000906198,0.000906198,0.000906198
463,686.559,0.71053,0.49266,1.39197,0.9085,0.92952,0.9787,0.68917,1.02226,0.51816,1.8762,0.000904548,0.000904548,0.000904548
464,687.949,0.83209,0.52166,1.43158,0.94361,0.92104,0.97856,0.7016,0.91019,0.49012,1.67576,0.000902897,0.000902897,0.000902897
465,689.271,0.86361,0.64486,1.54509,0.98478,0.89255,0.97261,0.73276,0.91455,0.51577,1.66813,0.000901247,0.000901247,0.000901247
466,690.587,0.83621,0.5321,1.44791,0.8963,0.94444,0.96825,0.72397,0.88425,0.53688,1.67234,0.000899597,0.000899597,0.000899597
467,691.987,0.85541,0.57243,1.51838,0.80824,0.93763,0.94708,0.65507,0.93094,0.62239,1.79397,0.000897946,0.000897946,0.000897946
468,693.347,0.869,0.57066,1.48199,0.89289,0.91667,0.95692,0.64223,0.93057,0.55052,1.90152,0.000896296,0.000896296,0.000896296
469,694.704,0.79992,0.55709,1.43883,0.86933,0.97222,0.96185,0.67416,0.99236,0.5427,1.88958,0.000894646,0.000894646,0.000894646
470,696.049,0.75129,0.48111,1.34766,0.94348,0.94433,0.9854,0.70728,0.99641,0.5197,1.87979,0.000892995,0.000892995,0.000892995
471,697.377,0.86727,0.53501,1.54573,0.91093,0.9926,0.98961,0.73152,1.02298,0.52515,1.90593,0.000891345,0.000891345,0.000891345
472,698.819,0.84806,0.56102,1.45663,0.89629,1,0.98671,0.75161,1.00503,0.49213,1.83829,0.000889695,0.000889695,0.000889695
473,700.161,0.78201,0.49744,1.34497,0.90511,0.97222,0.97134,0.70539,0.98647,0.49146,1.79554,0.000888044,0.000888044,0.000888044
474,701.531,0.80216,0.51497,1.42106,0.92596,0.99042,0.9715,0.6986,0.96912,0.49131,1.84622,0.000886394,0.000886394,0.000886394
475,702.971,0.79494,0.55246,1.41511,0.89322,0.99371,0.97447,0.70345,1.00513,0.50161,1.94116,0.000884744,0.000884744,0.000884744
476,704.369,0.82389,0.57549,1.48563,0.94461,0.97115,0.98123,0.70412,1.03617,0.50629,2.00149,0.000883093,0.000883093,0.000883093
477,705.645,0.73834,0.48537,1.37109,0.96067,0.90435,0.97765,0.70659,0.97073,0.52308,1.90567,0.000881443,0.000881443,0.000881443
478,707.026,0.83246,0.51777,1.46212,0.88722,0.97222,0.97559,0.70296,1.01587,0.50912,1.97366,0.000879793,0.000879793,0.000879793
479,708.39,0.88477,0.55686,1.59191,0.91585,0.9684,0.9825,0.71245,0.97955,0.53026,1.94422,0.000878142,0.000878142,0.000878142
480,709.707,0.93161,0.57823,1.53033,0.9454,0.96345,0.97635,0.73745,0.95865,0.49714,1.82661,0.000876492,0.000876492,0.000876492
481,711.167,0.6857,1.94517,1.25128,0.95075,0.91667,0.97392,0.71241,1.07291,0.51516,1.96403,0.000874842,0.000874842,0.000874842
482,712.609,0.80875,0.5096,1.43796,0.93084,0.82569,0.89613,0.64747,1.06124,0.68141,1.9425,0.000873191,0.000873191,0.000873191
483,713.967,0.91499,0.58635,1.37253,0.88848,0.79727,0.85191,0.59991,1.05954,0.75848,2.0484,0.000871541,0.000871541,0.000871541
484,715.359,0.79755,0.49913,1.45188,0.90653,0.82163,0.8733,0.59426,1.11748,0.76238,2.14311,0.000869891,0.000869891,0.000869891
485,716.718,0.67917,0.51351,1.29337,0.85333,0.88889,0.90057,0.63148,1.08722,0.64926,2.06927,0.00086824,0.00086824,0.00086824
486,718.089,0.80968,0.51802,1.47175,0.90337,0.97222,0.96381,0.7115,1.01588,0.5168,1.95405,0.00086659,0.00086659,0.00086659
487,719.462,0.90385,0.52693,1.46029,0.93226,0.97222,0.99045,0.76209,0.96985,0.50342,1.85418,0.00086494,0.00086494,0.00086494
488,720.922,0.84558,0.51744,1.45296,0.95557,0.97222,0.98406,0.75805,0.95308,0.50628,1.79189,0.000863289,0.000863289,0.000863289
489,722.343,0.72208,0.48384,1.33377,0.94411,0.91667,0.98373,0.73215,0.9522,0.52471,1.81591,0.000861639,0.000861639,0.000861639
490,723.662,0.82477,0.53457,1.39188,0.96135,0.92223,0.97991,0.73675,0.9389,0.51245,1.77729,0.000859989,0.000859989,0.000859989
491,725.07,0.7838,0.51983,1.44212,0.95507,0.94112,0.98319,0.72945,0.93587,0.52021,1.78443,0.000858338,0.000858338,0.000858338
492,726.444,0.77246,0.52421,1.38831,0.92727,0.99501,0.98626,0.71652,0.92381,0.52174,1.76821,0.000856688,0.000856688,0.000856688
493,727.812,0.93182,0.56271,1.50287,0.93817,0.94444,0.9703,0.71439,0.91388,0.49522,1.73808,0.000855038,0.000855038,0.000855038
494,729.229,0.81816,0.51544,1.42111,0.94022,0.97222,0.97494,0.72071,0.95199,0.46076,1.77103,0.000853387,0.000853387,0.000853387
495,730.607,0.84312,0.54541,1.45425,0.90036,1,0.98249,0.72423,0.99759,0.44867,1.85536,0.000851737,0.000851737,0.000851737
496,731.973,0.77038,0.48316,1.36774,0.96609,0.97222,0.97206,0.72463,1.09947,0.54149,1.9702,0.000850087,0.000850087,0.000850087
497,733.396,0.75307,0.49641,1.41112,0.86142,0.91517,0.9312,0.67107,1.03512,0.62226,1.87304,0.000848436,0.000848436,0.000848436
498,734.929,0.83193,0.51413,1.47966,0.89833,0.82358,0.89213,0.64514,0.99009,0.62901,1.79568,0.000846786,0.000846786,0.000846786
499,736.33,0.77019,0.51314,1.37495,0.93354,0.83099,0.89379,0.61567,0.97291,0.61611,1.85894,0.000845136,0.000845136,0.000845136
500,737.763,0.74084,0.57416,1.37233,0.95545,0.91667,0.95207,0.66029,1.01068,0.51664,1.97328,0.000843485,0.000843485,0.000843485
501,739.17,1.16652,1.05312,1.52422,0.88409,0.97222,0.97243,0.68124,0.95399,0.51509,1.86144,0.000841835,0.000841835,0.000841835
502,740.607,0.79472,0.51326,1.42242,0.87831,0.98546,0.97163,0.71341,0.93054,0.48898,1.84487,0.000840185,0.000840185,0.000840185
503,742.048,0.81919,0.66899,1.40551,0.90803,0.97222,0.97461,0.73137,0.94161,0.46874,1.85865,0.000838534,0.000838534,0.000838534
504,743.465,0.76838,0.5046,1.42767,0.91855,0.9914,0.98671,0.7285,0.98256,0.4928,1.88643,0.000836884,0.000836884,0.000836884
505,744.819,0.78408,0.49564,1.39507,0.887,0.91667,0.93369,0.69334,0.96449,0.58567,1.8861,0.000835234,0.000835234,0.000835234
506,746.077,0.80691,0.54891,1.4539,0.91087,0.82848,0.89485,0.63308,1.01554,0.77943,1.95363,0.000833583,0.000833583,0.000833583
507,747.399,0.73003,0.49624,1.38899,0.90365,0.82751,0.89769,0.62172,1.09296,0.7331,2.0401,0.000831933,0.000831933,0.000831933
508,748.872,0.82909,0.5159,1.53114,0.90359,0.86111,0.95171,0.67238,0.94611,0.57907,1.87793,0.000830283,0.000830283,0.000830283
509,750.356,0.83844,0.53817,1.46733,0.84571,0.91605,0.94709,0.65897,0.93626,0.56845,1.84175,0.000828632,0.000828632,0.000828632
510,751.787,0.82673,0.52207,1.43253,0.86519,0.92304,0.95777,0.68085,1.00515,0.59194,1.99342,0.000826982,0.000826982,0.000826982
511,753.097,0.86929,0.62522,1.50816,0.88394,0.89595,0.96362,0.67061,1.14311,0.62397,2.23415,0.000825332,0.000825332,0.000825332
512,754.481,0.79814,0.52394,1.41186,0.92855,0.90998,0.93203,0.57631,1.08863,0.69617,2.20626,0.000823681,0.000823681,0.000823681
513,755.938,0.81708,0.50258,1.39263,0.92298,0.91667,0.9459,0.62789,1.03988,0.63364,2.07859,0.000822031,0.000822031,0.000822031
514,757.273,0.74649,0.48095,1.41077,0.91084,0.93033,0.96574,0.695,1.07455,0.5222,2.014,0.000820381,0.000820381,0.000820381
515,758.692,0.83496,0.50523,1.44731,0.94311,0.96707,0.97219,0.71647,0.98165,0.48724,1.82979,0.00081873,0.00081873,0.00081873
516,760.078,0.74207,0.48576,1.35444,0.892,0.96755,0.95591,0.70507,0.90005,0.48984,1.75138,0.00081708,0.00081708,0.00081708
517,761.46,0.77231,0.51626,1.3429,0.89122,0.97444,0.9571,0.70614,0.9382,0.4966,1.75961,0.00081543,0.00081543,0.00081543
518,762.782,0.7542,0.49961,1.45299,0.85254,1,0.95327,0.71845,0.95482,0.50819,1.81412,0.000813779,0.000813779,0.000813779
519,764.146,0.72585,0.47103,1.34548,0.86909,0.92058,0.93867,0.68203,0.9515,0.54728,1.84723,0.000812129,0.000812129,0.000812129
520,765.56,0.65473,0.45314,1.29892,0.8281,0.86756,0.8935,0.63577,1.02214,0.68402,1.95141,0.000810479,0.000810479,0.000810479
521,766.861,0.65221,0.61028,1.20962,0.89154,0.80018,0.90367,0.58704,1.12648,0.94948,2.10185,0.000808828,0.000808828,0.000808828
522,768.232,0.72535,0.49349,1.37216,0.97466,0.76686,0.92176,0.60811,1.07528,0.78457,2.06119,0.000807178,0.000807178,0.000807178
523,769.513,0.70724,0.47256,1.32344,0.9135,0.90658,0.95537,0.6498,1.02767,0.67756,2.02751,0.000805528,0.000805528,0.000805528
524,771.015,0.89987,0.61573,1.43815,0.87471,0.95626,0.95476,0.70512,0.96591,0.58749,1.81351,0.000803877,0.000803877,0.000803877
525,772.441,0.78223,0.4944,1.40531,0.91517,0.9403,0.96159,0.69109,0.9765,0.5665,1.82246,0.000802227,0.000802227,0.000802227
526,773.802,0.82907,0.50678,1.45484,0.88384,0.96673,0.96843,0.6957,0.98421,0.53784,1.83406,0.000800577,0.000800577,0.000800577
527,775.197,0.76304,0.48695,1.35392,0.91384,0.90848,0.95417,0.68324,1.0039,0.54493,1.83518,0.000798926,0.000798926,0.000798926
528,776.633,0.81597,0.49898,1.40966,0.8779,0.94444,0.96238,0.68808,0.921,0.5469,1.78043,0.000797276,0.000797276,0.000797276
529,778.006,0.84011,0.50732,1.49349,0.91137,1,0.98341,0.70978,0.89716,0.49797,1.83023,0.000795626,0.000795626,0.000795626
530,779.403,0.79548,0.58233,1.38624,0.9341,0.97222,0.98,0.74075,0.97343,0.47366,1.9543,0.000793975,0.000793975,0.000793975
531,780.734,0.83739,0.51619,1.39829,0.95139,0.99253,0.98789,0.72501,1.03093,0.44816,2.1008,0.000792325,0.000792325,0.000792325
532,782.184,0.84242,0.58567,1.43914,0.94372,0.97182,0.98226,0.73231,0.97091,0.46996,1.97319,0.000790675,0.000790675,0.000790675
533,783.734,0.74293,0.49455,1.31522,0.8653,1,0.95183,0.71041,0.95257,0.48137,1.90692,0.000789024,0.000789024,0.000789024
534,785.127,0.68492,0.48744,1.32464,0.84661,0.96268,0.93726,0.68476,0.94038,0.51967,1.85641,0.000787374,0.000787374,0.000787374
535,786.431,0.75267,0.56782,1.38721,0.84499,0.93434,0.91698,0.66697,0.97121,0.66617,1.9062,0.000785724,0.000785724,0.000785724
536,787.793,0.80482,0.48574,1.45846,0.90468,0.90624,0.92971,0.66451,0.99707,0.72801,1.92703,0.000784073,0.000784073,0.000784073
537,789.176,0.69553,0.44709,1.32691,0.83274,0.96333,0.94314,0.69796,1.03847,0.67249,1.99214,0.000782423,0.000782423,0.000782423
538,790.521,0.83084,0.54067,1.41657,0.84367,0.92133,0.94737,0.69494,1.05868,0.65292,2.03664,0.000780773,0.000780773,0.000780773
539,791.983,0.82499,0.49643,1.33664,0.9061,0.90973,0.95023,0.67771,1.00418,0.6337,1.92477,0.000779122,0.000779122,0.000779122
540,793.507,0.74774,0.50005,1.37809,0.93695,0.94335,0.96957,0.68472,1.10028,0.59103,2.06837,0.000777472,0.000777472,0.000777472
541,794.98,0.83717,0.55336,1.43639,0.8743,0.96592,0.96487,0.65743,1.13192,0.58065,2.15412,0.000775822,0.000775822,0.000775822
542,796.27,0.84718,0.48218,1.45728,0.8898,0.91678,0.96366,0.67939,1.0793,0.55781,2.08646,0.000774171,0.000774171,0.000774171
543,797.767,0.78501,0.49118,1.4685,0.91525,0.97222,0.97691,0.71232,1.01062,0.51188,1.92108,0.000772521,0.000772521,0.000772521
544,799.334,0.73625,0.49514,1.406,0.87695,0.96852,0.972,0.71086,0.9978,0.47449,1.84153,0.000770871,0.000770871,0.000770871
545,800.744,0.75381,0.47182,1.35897,0.9172,0.9706,0.97778,0.70781,1.03946,0.48235,1.91957,0.00076922,0.00076922,0.00076922
546,802.143,0.71864,0.45409,1.32217,0.94807,0.91667,0.9743,0.70623,1.04226,0.4798,1.9984,0.00076757,0.00076757,0.00076757
547,803.582,0.87441,0.52417,1.45264,0.89568,0.97222,0.97264,0.7163,0.98141,0.51582,1.93926,0.00076592,0.00076592,0.00076592
548,804.903,0.77242,0.49,1.36974,0.91548,0.97222,0.95117,0.68469,1.01253,0.54563,1.9774,0.000764269,0.000764269,0.000764269
549,806.166,0.7578,0.47501,1.40192,0.90283,0.96937,0.96084,0.69632,1.04258,0.50598,2.06522,0.000762619,0.000762619,0.000762619
550,807.592,0.83273,0.55822,1.49877,0.92059,1,0.98053,0.71891,0.94548,0.45185,1.84897,0.000760969,0.000760969,0.000760969
